track_id,song_id,artist,title,spotify_ids,tempo,valence,energy
TREXKQM128F4297A18,SOTEAXO12A8C13A0C0,Edoardo Vianello,Guarda Come Dondolo,2fMnDHswadctnEntuD7nRw    74Q8ZyTmpp3AGGkdZsq05k    5cnBqPh3jlnKCsYi3BeBsQ    2OLBlCewWgN8EHwVtTUy1C    4Hsz28zAMAHUZ5DdY6DVSX,173.0,0.961,0.645
TREXKZZ128F4294B9B,SODDCSF12A8C13AB63,The Shapeshifters,Pusher (Lifelike Remix),,124.0,,
TREXMRF128F428B89B,SODCIML12A6D4FADF9,Crazy Frog,Axel F (Radio Edit),,164.0,0.786,0.907
TREXNBX128F428113B,SONUJFR12A8C1379E4,Brenda K. Starr,Dub-So Good,75tJXx2YrNOuks6a6rEAoQ,124.99207606973059,0.815,0.57
TREXNPW128F92CB660,SOEBMKQ12A8C1414E8,Panpipes,Eight Days A Week,2T9NZ5NRXs1JZIRQ4hAvUx    64RcgSW9UjXzRc0jqENYm7    0Tyngustm3jSfKgVfwwxCX    0UOvi34STNTxezpAfohnQv    7rUgf2GWGH21P4M18fYFb1,,0.801,0.28
TREXOWL128F427DAD7,SOGFXSS12A8C13CAEE,Garrison Keillor,O Little Town Of Bethlehem,3nsgNq2Q0OIIJrrVXrKh2q,90.0,0.109,0.123
TREXPMP128F4293E7A,SOUZNDP12A8C13C795,Neo Cortex,Don't You (Trance Club Mix),,140.0,0.274,0.949
TREXPXD128E078D2EC,SOXOLKG12A6701C6E8,George Benson,This Masquerade (Compilation Version),,97.0,0.539,0.296
TREXQHB12903CAA084,SOBPIMT12AB018B372,Gianni Drudi_ Omar Lambertini,Fiky fiky rmx,,125.0,,
TREXQXO128F9320F47,SOUYBVV12AF729FD2E,Elton John,Turn The Lights Out When You Leave,1DeslTARyZMlskzOg9bYPL    44LJXL1z6On8dNcIwbsl40    5skvTpHt9tdB3x6NDnrzP2    0csmESl9Y4tgwaL1cTcAEv    1lGwSKgdYCWXU2LH0P2SZ4    7iMPb6bAxJbGeu2wCEWhEf    2BHKmtUeNfIbgRS4NpVwgK    0olP8NhlKrpFzGkOsWScpb    7ySxl7PSombn3lswb8M7Kt,86.0,0.249,0.619
TREXTGG12903CCC059,SOZFTID12AB018CEE4,Studio Sound Group,Sunday Bloody Sunday,4pKKWz9DjlaReSXQ7IU4jb    707U5rIz6MyZv5Ham5B0XE    2qyeeZRrdch8El32rYBxZc    7vqmd3pEb6IqhDIkhe0Y4U,104.0,0.735,0.676
TREXUZS128F92E29FC,SOTXTBB12A8C1432E6,Ronnie James Dio_ Yngwie Malmsteen_ Stu Hamm_ Gregg Bissonette_ Paul Taylor,Dream On,,77.0,,
TREXXMD12903CB70F2,SOVFHUX12AB0189D47,Reconceal,When I Find You,4eNO1dPWu293VdsaBaF1kl,65.88122605363985,0.35,0.978
TREXXMI128F9307648,SOTHWFR12AB017D42F,The Pop Hit Crew,You've Lost That Lovin' Feelin',0ZQvneA6y4h94FJ0PlBY7D    2Fqewc8J72W8YNZCmjRrYp    7aLhFw0GMmLerM0B2c0dL9,,0.351,0.322
TREXXOS128F4265A98,SOXRLIM12A8C1304EE,The Hoosiers,Cops And Robbers,4zU6JocxU70NgB21e4Qpc3,98.0,0.21,0.778
TREXXVT12903CED29E,SOUHJWK12AC468B9CE,Tasadi,Venus,,128.0,0.0471,0.424
TREXYDT128F14AD690,SOQMZYT12A6D4F7FC6,Trevor Rabin,Briefing Room,17VSlsyR2MpfE0ugduB307    6cNrYvxRtKQxJrzgYx5Mja    6DPA2XrT0fVbunJM3QQz89,120.0,0.0352,0.0458
TREXYMO128F42A1E50,SOJLEKC12A8C13DDEB,Glen Campbell And Bobbie Gentry,All I Have To Do Is Dream (2003 Digital Remaster),5VqLiAgBkGz8Og1wzQ0Cwd    0hhGqTQUUQBMiWVcYcdV0r    1AuVMGGJlmBDbUw2WF3rNI    3rFWYVZiRDlSQyd0AaptdF    4yKLNXTXWcxWIlAh8SlRv4    0xPz529cds7x76bCiY88na    2nftPlCJyi2tV1yJHjPDK5    5vPnao9eP7SKq9rxZIMFFQ    6JDQKHBVdPYcEuHdBR9ieQ    6aRtncO2kFRyNkwqajQbNJ    6sRTBzxCX3EIlrs1YPvi63    7CWEbX383GtDKJ6CAgkEzB    02QpskyaUdstuG8Zb2j0do    5Kv3nHWQa9itbz7JeKVhMO    5IV0mwpmyuJwaF0DFeomHR    6qe3fLLSNqlvKDXrjqprxI    0fm0otJpunhu4lhcalXayF    0um2LXo9XLUztK7ecXDPmL    3LYmW0w4yXmxWVS3OYIhwy    2A0KWrU6HURZy0UwGaMLxf    2Ho2TodvMsWVtlAbBcH9k3    2tINeiKqUrx7m0dZDke6zk    4I6Mi8No1CJTjGBLfMpXDw    5YghZDCrDIsEosv3ANjCc2    6fbRX2NcwLhobRvYKUiuaP    6maw0aTTRr1Kzx0cGnZjfv    6tsTt7SjuGJhLeSSt4EZ1U    60WgpY8VX7FuMtgTz9Lyk2    1nzbZbnYWQootlgbmwkhWL    4cQBhQlvWEQeAVgN9uvDNa    7Lms9474jQDf8TR6qm2clL    1OzdJFiagsW1lqXF6ZDpf1,110.0,0.587,0.506
TREXZNT128F14A397A,SOUCNZZ12A6D4FABBE,Over The Rhine,Show Me,77wKd7vQsswCbwJvFgyYan    2ZKv4bFcvEHZQGD8m2c685    1vX1Iw4Uw7vTvz3rjnIiTO    0lY1zy6kuIVasud7LygJ0G,130.0,0.589,0.748
TREYAEF12903CC4670,SOZSVAA12AB0185D28,Bob Rivers,He's So Jolly,59cNhqOI6QZQzSHc79v4N7,156.0,0.679,0.595
TREYAHA128F92F4E8E,SOAGLII12AB018C1F1,Simian Mobile Disco,Bad Blood,0klZBp9qlyF3chkmTMzYx4    0JkRSz07f8bBUplug7MIhN    2hfBHSrWXXShn44j48t9sN    5WZaorCotwdZlOcnugMBsw    73LHH3uov95ZILkEJVPkdC,130.0,0.504,0.793
TREYALU128F933BBB7,SOIIOHV12D021B2E43,Colbie Caillat,Fallin' For You,,117.0,0.593,0.834
TREYANZ12903CD119D,SOQLVDH12AB0183D0E,Green Day,Know Your Enemy (Album Version),,130.0,0.961,0.958
TREYASV128F92DD381,SOQUFST12A8C144D6C,Steps,Merry X-Mas Everybody,15cbSIszaWh6c1Y9wrNT6T    6kyh0ADHai0OjNrleA9ZIw    4zB4togpiLJhOHA4V1wM6Q    1YlnvcS4mpYdxvwqxon0aZ    7ognNZ01GifoAUldTb6wc9    6fU5su8c93TXo6k0Xhkb3j    2fByLZcsBwat1zaBk69Az0    2dlfA8dhG2xaylq7a7tX0u    4bCKf71BIOhhRDuWZ9jNPP    4UP6NDf8vZvDu96GmVXrgH    4D42NRofFLoML9px9YnivG    1MxIH4lAybCaMy771LFvV5    2mPa5KVV6z5Kq6yIruZIk5    3YikFymuGYtKF7fA8z3MB7    02tRcDQ9LCmoliBgdVYLwu    4KVyVKWzE8RhTzXotLGTx9    5GWk6ER4pqhN1tcOKT5q7I    5f58JTM6E5C3GWtZX1tweC    05fYjGn0r049qMgIwry1TP    6bF2I2GXMjUTtLFN8PxoLJ    6rnF7y4ZJU6vQV2YMydgih    7BHmVP9Vq48dqOVnEvqkHc    5n6ye3I9w2y1BTk2AOjJc5    50uILhj9y3i2xbLtHgJRZY    5vrz5iojongSIb3Fnkfdza,130.23140495867767,0.676,0.935
TREYCSB128F933BCAE,SOFVEYH12AB0189248,Sheep on Drugs,Let The Good Times Roll 1996,,96.8929503916449,,
TREYDPM128F92CC7E4,SOFQEVP12A58A79E91,Keith Leblanc,Speaker,,103.0,,
TREYDVQ128F145BF9B,SOXWMUH12A6D4F7F21,Blondie,Sunday Girl,,148.0,0.801,0.756
TREYEFN128F931E17F,SOUYOZP12AB01834C6,Margie Joseph,Words [Are Impossible],6hZ0GMSue4zFJKGPKB46nK,106.26681127982647,0.229,0.386
TREYFCH128F934A201,SOHYWNN12A5891F98D,Newsboys,He Reigns (Key-E-Premiere Performance Plus),7IgOKNdjghCJyqk7GGdruA,166.0,0.876,0.712
TREYFCM128F9308891,SONAXWW12AF72A9B06,Mastiksoul,Corazon Latino,,128.0,,
TREYGAS128F4273270,SOCWLPU12A58A7A382,Cyndi Lauper,Hey Now (Girls Just Want To Have Fun),,100.0,0.861,0.755
TREYGBQ128F92FE27C,SOMRRUO12AB017D280,Jean Michel Jarre,Equinoxe Part 5,4fh1NZIJgOLlL8Ymju2YXR    63wxGwI5HTckhC32k1oQ7P,163.0,0.886,0.855
TREYGEV128F93233AB,SOJFUNC12CF5F8887C,Bob Marley & The Wailers,Exodus,,129.0,0.615,0.482
TREYHAT128F4247CEA,SOBKNIQ12A8C1335FB,The Fortunes,Here Comes That Rainy Day Feeling Again,,120.0,0.804,0.708
TREYHVT128F9307B66,SOYRMGP12AB017D515,Simply Red,Angel (Explicit Soundtrack LP Version),6tVslb8CixXRGbOf0e6mgk,82.73020527859238,0.614,0.491
TREYIZX128F9338AD5,SOLVGRG12A58A79636,Pedro Aznar,Ya No Hay Forma De Pedir Perdon (Sorry Seems To Be The Hardest Word),0mbUmyVbXQosit3H7a11Ic,66.0,0.177,0.213
TREYJZB128F92FCC24,SOQCAJK12A6D4FB197,Renegade Hit Makers,Amazed,,64.72324723247233,0.0796,0.443
TREYKAP128F42924C6,SOAFWNI12A8C13ABE4,Luca Carboni,Ci Vuole Un Fisico Bestiale,1fEh7x8Ozmz4NAufWU9a7y    1yiVisbCmscDOP0Y70iMnN,102.0,0.277,0.978
TREYKST12903CDF71A,SOLIHFC12AB0187C57,Morbid Angel,Place Of Many Deaths (Demo) (Bonus),,67.0,0.0667,0.847
TREYKWX12903CCBC02,SOACYBP12AB018C9A8,Eric Burdon,We Gotta Get Out of This Place,1l7Y3hH9VrsooVyFLcSCvi    39qU5JWVaXjUBdIrFwgIn5,120.0,0.345,0.776
TREYMCO128F148F884,SOWMMJF12A6D4F91C1,Jean-François Paillard,Handel : Suite in D major HWV349_ 'Water Music' : I Allegro,5pirmNetQh9Q8cuPSnhIK1    3tF50gtn4Rugm43VZdPutE,,0.181,0.169
TREYMVI12903CAB908,SOHMPIZ12AB0184F5F,Karat,Die sieben Wunder der Welt,6exK7Iz0f4wazzyRuanW0t    75PBLPLUuZxfIt7xUNSDex    0sEmL9vUc338xwlPkmvbWC    1uCNA3svEyMPJGTLsQV48V    3EWBvFsnlQUrC7UcJaptpa    3W9bEatHOyIG7j8aDZoAmc    24eMF5yEwlRcY0KRCMPEIB    7Ew1b88mRFjNPVeP4cOkFQ,135.0,0.395,0.704
TREYNLQ128F428C40C,SOZHTXE12A8C139E7F,Loco Loco,Carambasamba,0prnLeUzQBkIX0FY0cl7DE    5rjTxIx52WOu8UOFNFrWfD    3fP3mUHKuxzwZ7uNp2ZZrx    6S3lrdvFXRCvxwXNnnuFII,126.0,0.793,0.859
TREYOGH128F930DD2E,SOKQTYZ12AB0184593,Mungo Jerry,In The Summertime,,85.0,0.973,0.449
TREYOKI128F42AB138,SOBWBPB12A8C13DFC9,The Spiral Starecase,More Today Than Yesterday,,142.0,0.769,0.764
TREYOTD128F429619D,SOMOXOF12A8C140803,Sue Keller,Rockin Around The Christmas Tree,34mCNm2YfxxCKcjxGKiNvB    44EnjgyXg21KMKjVyxWqnH,100.0,0.782,0.629
TREYOXS128F42AF3E2,SOKYPQN12AF72A1F53,Foo Fighters,DOA,3wFlJtI8o6Wr1S9abq2nkX    2GLvti03BZVcrQdRZ9JPfD    1wyW1BzA4GQ8cjqboYPYaL    03AIRTc1MIGDa4Lpnp0pqP    5XkXHUcyqhFIpUIZNfSfq0    6dKXfhnFRkJ4t2vT6LCkfH    1QZFn6QUNHfCp8s06C91hw    2EDLdgKNfAfBUz2RAw5qKP,146.0,0.73,0.912
TREYQLM128F92FB094,SOQTJTQ12AB017E55A,C.S.I.,Tutti Giu Per Terra,1K4elID7W1Z4jRmdr3IjTQ,,0.162,0.514
TREYQSL128F4265915,SOZUHAZ12A8AE47992,Party Pimpz,Give It Up,,125.0,,
TREYSGE128F4265015,SOHNQOF12A8C133CF5,Electric Light Orchestra,Telephone Line,,72.0,0.205,0.367
TREYSJS128F42743D5,SOAQCZS12A8C135664,Ana Belén & Victor Manuel,La Puerta De Alcala (Con Victor Manuel).,7JOENrrVdnxG3n57W2yzg2    1Eqm8XwcmrYV5xp9oxyoWX    27q7Onk2RKI9hoiHNmPHcJ    134NqjByqusbReESagEAHp    0QTPq5VmaBnvfCavpnLOdP    29opVIw8I1BOZntEn3Un2I    4Zo8HvAEzYxiy1GnLEARD8    3cw6480ehznWDHjGyaDRjl    5SCNaIeHKBz58XtWI2UxyP    6QiLjKjMtPqoNdIlbqiIqv    2iJe7tP7bYcsVcfOhcIZn2,112.78186274509804,0.713,0.329
TREYTDJ128F9304D07,SOCNKEI12AB017FC0D,Jorge Bolet,Rondo capriccioso_ Op.14,2YONHnSpfDzeDSa84KXBJ7    62mbf93OuhJfGwtv4uNXCk    3IwEuJZpeEJADKZSBJ851H    2e1hxUVUSORc722KrOEfqa    0h9MbE46cqT9GQa5HRhZot    1d7dKmYp9jO1v56kblWtp2    5UoZMbWWfM5F95L7zO3spI    4D6d3mTrtgOXaBvQqi9oDs    4Rxfjq0BFJnhePm1YvUzgE    6a7CUgpcRJjRsM5emdE5Kj    1gjrbJbg8gCBrnXUy61pWr    6PPJMQY3wqcQFLKX0PSZS6    6G4arCm3O2kvIzyxrpQopL    139Iqgsnb8jv8je8riUEGY    6IdLLlEB7kOoXf5au6SHWp,120.0,0.1,0.0749
TREYTKR128F146548A,SOPSDTC12A58A7DC85,Neal Schon,(Everything I Do) I Do It For You,6pqE8m5fl8I7aGFHznkfxD,66.0,0.196,0.509
TREYTWV128F4275504,SOPTUSU12A58A76749,Jo-El Sonnier,I'd Like To Know/Lake Charles Waltz,4Ac03FMh1nL5ipllXEMl4d,89.41880341880342,0.649,0.433
TREYUEG12903CCB217,SOBKMGN12A8AE46216,Vicky Leandros,Günther gestehe,41HR4e7DgvmAvsGfW9Yn1h    5SgdE7XCsjQZzmfCYqewqP    3EgujfjFxyP0vA2u4V8xoi    0LKPugECaGw8QiwLh9UuvY    4eyNM9ann8VwT53TpDOVrg    5HGdlue7zV4KMpFR2CQbBm    1VEKbxI0TQ8NF8h86Sfn7g    1DJZGVmwThGfzEMtwDsBzo    0kDM1V0aFW9zAeExUyRpGp    6t8pJURdKtfm8mZ6MLLAyI    7fhwqvL4Y4vUhQ7k0xQB6k    2di6b1iyNKIKRGOPXYYKJM    3i39yuKpmAiylGTi81DG1A    1vd0R7KX0UIFnMVbTdrywT,103.0,0.706,0.941
TREYUIZ12903CC4BBD,SOYYZMZ12AB0186627,Texas Tornados,The One I Love The Most (LP Version),3y2fOrf5NAEkmjveh0HLBB    2wPSvukHQXtSuLPs5yqKd3,87.30491803278689,0.416,0.407
TREYVCP128F92F119E,SOAMZRW12A8C143679,Classics IV featuring Dennis Yost,Traces,3tT9udVdWVvpjOZHEgxXch,101.0,0.286,0.356
TREYWPI128F148A20C,SOBFEYA12A6D4F96E4,Jimmy Webb,Wichita Lineman (Instrumental - Live Version),3ykX3IlMrW2AakmPoj5BBY,83.0,0.29,0.392
TREYXQG12903CC68DE,SOQIDVQ12AB018B0D8,Matthew West,Save A Place For Me,2yceAnNos9OwKioLFo5mTy    1VfEoJR2YXOV2ggv3HKKuC    4MT6ALBPXiyoqyFkJIqwpc,71.0,0.159,0.545
TREYXWR128F427B034,SOTEFHM12A8C138EDB,Vasco Rossi,Ridere Di Te (Live 1989),7mPL5cA6U9sWD0F4ELcKOB,78.0,0.379,0.525
TREYYWU128F42620A2,SONUAZO12A8C13310F,Savage Garden,Hold Me,,89.0,0.492,0.718
TREZACO128F4231093,SOFAOII12A58A7C462,Rivers Cuomo,I Was Made For You,3QzJKbpaiBzfo4clEtbiMH    29YIXEiizT7iZ9UdZYPNik,73.03206997084548,0.376,0.659
TREZCBL128F92D11D5,SOOXIJB12D021B3710,Al Green,I'm Still In Love With You,,98.7983193277311,0.73,0.457
TREZCEJ128F4265979,SOEYBDU12A8C139553,Martha Argerich,2. in A minor,,120.0,0.626,0.15
TREZCMU128F930C836,SOQVNZT12AB0184120,Johan Vermeulen,Radiosonic (Original),2C52e2VqoqBuIOscuy33Xj,122.0,0.951,0.911
TREZCTL128F92EB17D,SOLXWIN12A8C143451,Wilkins,Princesa,1HnB47huElkRxcYcRA7n2g,65.0,0.545,0.354
TREZDLY12903CA6F5A,SOWXEBR12AB01875B8,Cressida,Two-O-Ten,,136.0,0.255,0.779
TREZDSH128F149E6FD,SOQAXRI12A6D4FA5E1,The Cars,Good Times Roll (LP Version),,109.0,0.629,0.662
TREZDZQ128EF3518F0,SOWZXHX12AB017D20B,The Cranberries,I Can't Be With You,4wUAQIiwXE4i1jPFWvz9zf    2anvs7Hfjqnfabx39pxdK7    1IeMG8VTG0Tj0iXBD0zmOy    6igrOaZIvXL9PgMYFuKTeD    3xamVzQAlUlr8RsGbe1xS5    0758CM3PIqd97qvsK9cmSn    12p222wBOkXeIfDvdttRoH    5Z1v3jRcCtqm0jgq67am3q    2QCZauJKhnntig8K57e4xI    4OWkRD5M9MR8c8gkRR02B7    1VwT9cIJsQCFnhTvmoiKGG    26CREg58FWq5B04akgAAak    35XQcus3m2SVrPH33WKAvp    6aJrgYTAmA5zDpX65n93GN    6rAHn8kxn4uqdQC9MMKoaq    64K59eXIB1py8mX0TvO7Eh    4X0YxjnkSXCeVcYOkkAsyH    5RzEBcz5JeEVZhRI8yxATt    66gac0UJ12L0PpJN2JnNWR    6XzXKjetUm8PpFtTsGA1UF    6ZvUSgo8EUWMXewNjzLKNh    6ziabIVzBJH4vqTUZPeJJv    7bEpUqYdM4zorqBSfva0HT,127.05445544554455,0.666,0.744
TREZEDF128F92E1270,SOOGSFF12A81C21CE4,The Clovers,Devil Or Angel   (Single/LP Version),,75.0,0.719,0.239
TREZEUO12903CB2B14,SOGVXEU12AB018A4C7,Logic,The Warning (Claude Monnet & Torre Bros Main Mix),36dgHlDUR84f2DKCVmawSk    6QVI4QWWUUllCIXk9OCoTg    01uwIATYhjpULY4kHckVbF    4mjGSpV8d8vbU7T10PwnnD    3rnHQl2XmC7nyVZI0MVuEy    4o2jRuW1Le4N8BKDH8sxML    67T5NJ8zAGvQHvltalJmIj    0ZCnTxb5kV4ZNYf3NXUGcr    0gSQl9qFCjkIGwMIzME1gM    7BAsadBvZbnx4v711AcdDP    0hZoyIeFVOJs0RZlGjjT5E,119.0,0.341,0.666
TREZEXY128F427FC27,SORTAGX12D021B233C,System of a Down,Lost In Hollywood,,150.0,0.107,0.797
TREZFFH128F429FFC0,SOQJVAQ12A8C13DAF2,Michelle McManus,All This Time,6M01RidVbS0229Id6G6FGK    3VLEQvzk2IqoWbHpjnFuPK    3PK4szQ4v4fufDINm6Pano    66Q3bvFKubkgrdJry8aMme,130.0,0.334,0.651
TREZFPK128E078CCFA,SONFMVD12A6701FBD6,Deville_ Willy,Demasiado Corazon,,202.0,0.785,0.859
TREZHFE12903D0A89E,SOZVBTJ12AC468CDD6,Destruments,I Can't Help It (feat. Austin Bohlman_ Texacali Horns_ Mike Finnigan & Viveca Hawkins),69IleiCUADn6EPx6t2gaYG,100.0,0.293,0.632
TREZIJD128F42AA6F0,SOKDVQC12A8C13DFC8,Barry Manilow,I Write The Songs,,85.0,0.423,0.381
TREZILY128F934BF70,SOBKUNX12AF72A3719,Enya,Cursum Perficio (Remastered 2009),3H04AZcQavYNm3pBJWz0jK    4jPfq0Nbmrx5AoRhc7K3sf    5iCLo6BqBhaI4RO5oBcngg    78QN6C61sGniLc2caWS90B    0k8mJLAEtN26quRwnpvMer,115.0,0.0491,0.0983
TREZJFL128F4285A1D,SOEOULZ12A58A771D5,Ronnie Milsap,I Wouldn't Have Missed It For The World,7Ckma9THxQ0VKrU33ulaCH    31kFcCyEcb6vvmyyFbKCE8    5syNDqcgBl4wWZxFBbrki5    6tteNz01iShiltVMmStjhm    767C6fDenNRlBdaWw2xk9W    6TDpc5UVYv53X6UyS0nm1q    6MNjldBSdLDeEEkfhkcg0K    7jC24dtMYpIpPBxiREO2Aw    1wsJ7AGDxWSjdkoR30WrdO    7pfrb2VpRceFu8uQVZXwNN    20xcsLUmTnQbBSnI8YVebL,120.0,0.496,0.626
TREZJIV128F42B7C90,SOLBRNX12A8C14019D,Alizée,L'Alizé,,109.0,0.905,0.961
TREZJKA128F422BA79,SOQEBEE12A8AE4775E,Martin Solveig & Stephy Haik,Cabo Parano [MS Absinthe Dub],5eQuPYLZnsEtweIJjtHiqf    2LEPONpB75nypwYk5EIETa    6b1VCmLjnyhmbSXBw7R4LF    3yid4JgKDvf1DYYI5S8Cdu,120.0,0.294,0.886
TREZJKU128F148DFB7,SOOSZAZ12A6D4FADF8,Simple Minds,Sanctify Yourself,,126.0,0.702,0.924
TREZLQY128F424EB04,SOXHAYO12A6D4FCD2F,Loco Dice,Menina Brasiliera,,120.0,0.441,0.489
TREZLSG128F9322A53,SOEPPKW12A8C1310DF,Amy MacDonald,Mr Rock & Roll,035TN6JwEmJlsrHcWtOjrl    0zQFNPGVyBkpKUIj5IQBJS,100.0,0.389,0.876
TREZMWL128F930A59D,SOSMDQH12AB017CA95,Epsilon Minus,Freedom (Shungater Mix by Angels & Agony),7IMijVT3oD0qVAfYWy0GVg,140.0,0.867,0.956
TREZOBW128F933B804,SOIYUHF12AB018803B,The Smittens,Sapphire,4DEeisXjfsleRoTAx6VEgj,70.14285714285714,0.486,0.574
TREZPLB128F422A631,SODTMPX12A6D4FD55E,Illuminate,Wer lieben will...,4WGtXKyRPAwGQwlkBLTqIG    7gRmWUnXMAcioOGmDh3Ita,66.0,0.532,0.898
TREZPMA128F932AE0F,SOITXBS12AB0184268,Johnny Lee,Rollin' Lonely,,60.0,0.473,0.415
TREZQQU128F4296CE0,SOJPGKU12D021B20B4,Brooks & Dunn,Neon Moon,,100.0,0.458,0.632
TREZSPH128F145F331,SOCOMEX12A6D4F61F8,Carlos Ponce,Escuchame,0jNjI4KJleZP7EuzpzOvTo    3uuMq3tpVQiBlzyANH40DX    46lVsmHiOlXiVghNBAqkGz,96.09968847352025,0.68,0.886
TREZTIH128F92C2748,SOZPSIK12A58A7C795,Gretchen Wilson,Come To Bed,152tm0TkbghpIf6HqosgVy    5BJ6oqRKMKd64hFxMm5Vjt    5gf4ECJz8M7Q2ukq8pmTdR    6DvFp6MXNC72ZVkkpkvEFW    6QiY2kJLaEhzjTHiiTIOts    7tL7CLa4HIUizYDarx18xJ,69.625,0.339,0.355
TREZWGJ128F4295646,SOIDOMQ12A8C13F829,Bong-ra,Blood and Fire (DJ Scud RMX),,160.0,0.149,0.886
TREZXIB12903CFBB40,SOKHBKU12AB0185F13,Overtone,Colorblind,4gio2KxMbVG3Y2XoIneERA    2WCgicCCwKyTJpgMNQm3mC    0nIlnAGkA8QB4DhKhW1Lij,103.0,0.159,0.333
TREZYOH128F429A639,SOWGLZM12A8C13BC38,John Anderson,You Already Know My Love (Album Version),4fB2jeqnDEz096PoEDYVqK,77.0,0.202,0.553
TREZZES128F92E7225,SOOGFRM12A8C14356A,Jan & Dean,Surf City,6xucJWAZ3mHaxBll6WmezC,152.0,0.968,0.915
TREZZSP128F149EAFF,SOITBQY12A58A77CC4,Wilson Pickett,I'm In Love (Single/LP Version),,92.0,0.812,0.687
TRFAARL128F930C969,SOGDRHV12AB017F8C8,Streetwize,It Wasn't Me,3ucgc65oRANPVd0omtFpmU    2lQTXVZnietOPmFiOWRL5U    0dg2EWxzjFLbfjebxzy4dt,94.0,0.609,0.828
TRFABIR12903CAD0E2,SOLQUZB12AB018B40A,Helena Paparizou,Pou Pige Tosi Agapi (Summer Moonlight Mix),5iNnJGr4Rf1h9vOrqEhdpX    1EyMBlcQEP60pIE1ivrMLl,87.0,0.675,0.615
TRFABKZ128F1462594,SOCNWSC12A6D4F7BA4,The Ventures,Oh_ Pretty Woman,50zaFXlNjIQgYmMvpLhNAg    613OlpmC1telLUpowwP7iD    4P4BC2YsO8JjoD9w8Y08R3    19E2Wf9kLeYIE5Kad9OX0S,125.0,0.962,0.479
TRFACZM128F428096B,SOOICHA12A8C13E007,Charlie McCoy,Don't It Make My Brown Eyes Blue,7CBcSdGTCIZEbe8YxAJQ4J,90.0,0.504,0.299
TRFADJJ128F426805C,SOBEDSE12A8C136893,David Anthony,California Country,2F5KTQQJUiUwHgiF6lwcfB,80.0,0.736,0.825
TRFAEIY128F42619B5,SOHBQND12A8C137583,SkinnyMan,I'll be Surprised,2gxs2B9OX0sT2zL16i9Gog    6U3tGSb751iLjAgiDpHhWi,94.0,0.344,0.746
TRFAEWA128F9344160,SOEUVGP12A58A7DB3A,Fred Wesley & The Horny Horns Featuring Maceo Parker,Mr. Melody Man (LP Version),6HTtJHl7XhlZWMErtU6UQL,70.0,0.406,0.534
TRFAGNF128F92E1F6B,SOACDHI12A58A7DE23,Tupac,How Do You Want It,50wkjqbOcg6xQh7SLLZwqw    5Z7UF4r2nhgngGbpzvBcSt    75QJZtWMID09wuzDJYIUNZ    7pIECowQeoEIfgPc8Vg9pc,94.0,0.376,0.785
TRFAHQQ128E0781D41,SOWVCEB12A6310D8F6,The Rolling Stones,Start Me Up (1993 Digital Remaster),,122.0,0.971,0.932
TRFAIOJ128F423ADA2,SOSREZV12A8AE47458,Phonique,Hypno Dub,40jCHx8JSLLt1EjjIoWXrx,120.0,0.47,0.592
TRFAITO128F9322DFD,SOABUPA12AB0185282,Jean-Louis Murat,Si Je Devais Manquer De Toi,2wTJGjw5Ydn9Mqh0gWc3ZJ    0i62gcMQPzOFpZPbz04A30,118.0,0.886,0.391
TRFAJER12903C9E2D7,SOUPPDK12A8C13E664,Melanie Be.,Eiszeit - Gefühl,1ysmtjtcSEOvXeIrYMWUVS    2MsALL09gPVPob29yV1JbU    4FPPARRowUyWgCmLbXVd3t    4UbeVltx1fLTDQ504EXwVv    2khtzKhW7uNRiMPyhfAVkY    3FfKuKsT4jW30vnJB8ilWA    7zIn81skJ8XR7c0ypcpezX    7gOTizTXyyKpAIJEDpjfum    4yvjLu6g10EZH5Eh5TKCpE    4ymq0t6XBJLMuHj4IGvIxS    4tPGhB2RvQPFJgUiEjxfb2    0EXVnIR5ij90QW96NeivyH,121.0,0.686,0.937
